Delta,Theta,Alpha,Beta,Gamma
0.0019394506052049004,0.013834485870932176,-0.017843308875777737,-0.008813934194796138,-0.00043221498240202403
0.001800430510545808,0.013425997138220715,-0.02075592291001508,-0.010056967312425896,0.0005116908670925503
0.0016566249069473007,0.012971925128795312,-0.0233004662563303,-0.010888629856003721,0.0014343244048442801
0.0015088742758071119,0.012475033545393952,-0.025433737169664235,-0.011324462816222956,0.0017734303819987435
0.0013580441806676459,0.011938186603233808,-0.027120158798709205,-0.01139538908405136,0.0012283366316723295
0.0012050201267829242,0.0113643301089514,-0.028332419529208418,-0.011146148455775997,-8.463652572118484e-06
0.0010507043091627815,0.010756476058108725,-0.029051949048198248,-0.010630607411075655,-0.0013039374666828148
0.000896015349633231,0.010117692617590025,-0.029269219543303825,-0.009904688325735737,-0.0019304745235204466
0.0007418887099115244,0.009451095452984138,-0.028983871024508785,-0.009020134300299635,-0.001523834825850208
0.0005892730400686689,0.008759832297355554,-0.028204667402709865,-0.008022617165801335,-0.0003607584578491971
0.00043911849690525995,0.008047054233060678,-0.026949291651518867,-0.006955078366315607,0.000767488005207337
0.00029235698286813493,0.007315874144553899,-0.025243984351583978,-0.005863272591759592,0.00106213494421469
0.00014987873888485856,0.006569320621043864,-0.023123024975792078,-0.004798213887302882,0.0002969376772567232
1.25115398902065e-05,0.00581029861162148,-0.020628055305309638,-0.003811631256721084,-0.0009454507817763164
-0.00011899348133305609,0.005041564066060498,-0.01780725171344048,-0.0029449954738098487,-0.0016080868438376678
-0.0002439700076146152,0.004265711551955568,-0.014714364549607556,-0.0022171931228228314,-0.0008962969869926022
-0.00036184305280591116,0.0034851673331662823,-0.0114076521810544,-0.001617342841356332,0.0010799703337333536
-0.0004721384135669052,0.0027021800110750066,-0.007948739702031308,-0.0011066060016815804,0.003246149302789392
-0.0005744965405440914,0.0019188062904748142,-0.004401428131472567,-0.0006280149276727356,0.004194422368676612
-0.0006686882775541406,0.0011368964098470665,-0.0008304736232053393,-0.00011954285140245124,0.003117494656391142
-0.0007546277103824281,0.0003580874610007934,0.002699647108932907,0.00047493739596292427,0.0004070696989048986
-0.0008323780801497541,-0.00041618864806132515,0.006125967293214841,0.0011997122052004945,-0.0025182058864381255
-0.000902149358517825,-0.0011846806694821798,0.009388233900390232,0.0020857971581190087,-0.004067376964230129
-0.0009642887367749774,-0.0019462798255042923,0.012430057814687086,0.003151322977257876,-0.003456164455379269
-0.0010192666285290257,-0.002699973312292933,0.015199982125368215,0.00440096755905372,-0.001170996988965272
-0.0010676607366305164,-0.0034447948200637245,0.017652442167311957,0.005823128394717471,0.0013645699782714122
-0.001110139950693923,-0.00417977601411114,0.019748594802710528,0.0073853528274595405,0.0026745065867025517
-0.0011474489148028005,-0.004903901255849255,0.0214569991114793,0.009029855161929293,0.0020872524968755467
-0.0011803932322895694,-0.00561606625937483,0.022754135633506346,0.010671455373236468,5.3998173047931935e-05
-0.0012098245236100678,-0.00631504002043759,0.023624756293587942,0.012199980948199993,-0.0022025729254285865
-0.0012366241687570276,-0.006999428656121576,0.02406206156697234,0.013488140797799456,-0.0034292836344285305
-0.0012616848418377504,-0.0076676402548808515,0.024067704699782245,0.014404308699619848,-0.0030098095246820886
-0.0012858898228352003,-0.008317851328672366,0.02365162495229749,0.0148280652349411,-0.0012086088693697356
-0.001310091010205267,-0.008947977022628605,0.022831713825837,0.014665444567789392,0.0010705450878210376
-0.0013350869519565102,-0.009555647817036241,0.021633321108254642,0.013861022749854008,0.0028077688803927205
-0.0013616019625020898,-0.010138194887915127,0.020088611440485578,0.012405024718028075,0.0033614132146717944
-0.0013902669987441846,-0.010692645453296214,0.01823578599578863,0.010334820398710238,0.00269414649289813
-0.0014216029842228277,-0.011215729277501682,0.016118186721030187,0.007730991798240718,0.00126833713222054
-0.0014560076550945936,-0.01170389795929197,0.013783302430201122,0.004708640699950069,-0.0002736230054039402
-0.00149374710246379,-0.01215335856605214,0.011281697962725391,0.001405202157051528,-0.0014360802218261132
-0.0015349524364482053,-0.012560121646644908,0.008665890533357052,-0.0020331163314246327,-0.0020278589820617514
-0.0015796206523352445,-0.01292006114163685,0.005989200739588628,-0.005463536061058675,-0.0021050626113990256
-0.0016276178570842066,-0.013228981997269336,0.0033046075610570088,-0.008755202268015357,-0.00179812547384092
-0.0016786833911108055,-0.013482691878224786,0.0006636355256937721,-0.011793200445229324,-0.0011847230131767786
-0.0017324348663546505,-0.013677075892980365,-0.0018847015469614452,-0.014479264830202307,-0.0003054679470816949
-0.001788375501860693,-0.01380817552397827,-0.004294879869187882,-0.01673137345914138,0.0007211415079210951
-0.0018459051468305357,-0.0138722728795756,-0.006525749807511227,-0.018483859251026448,0.0016271443109169032
-0.0019043349713678207,-0.013865978882490203,-0.00854130653234737,-0.01968811673888462,0.002077586274292484
-0.001962904198603462,-0.013786321234263498,-0.01031132901798738,-0.020312849041061825,0.0018752319213844071
-0.002020796879068116,-0.013630827424014655,-0.011811871924400905,-0.020343042819603318,0.0011259459850009954
-0.002077157889847196,-0.013397600199149139,-0.01302560066850428,-0.019778138446998106,0.0002088817221864793
-0.002131108969317734,-0.01308538582551024,-0.013941966698051011,-0.0186308536421597,-0.000454300212093356
-0.0021817661385248664,-0.012693636471006051,-0.014557224744549877,-0.01692775194744095,-0.0006654603752191594
-0.0022282587520394436,-0.012222566214793394,-0.014874295592306434,-0.014711117613469537,-0.0005447111327945813
-0.00226974857981191,-0.01167319714464557,-0.014902478285173756,-0.012040305894918859,-0.00038158401801938484
-0.0023054462966020303,-0.011047390457829525,-0.014657017447232797,-0.008990714228350564,-0.0003704776287890407
-0.0023346233597156623,-0.010347858805806099,-0.014158535885705864,-0.0056499355434474425,-0.00045289690698454795
-0.0023566189344538238,-0.009578159310274321,-0.013432348738537448,-0.0021123955449628006,-0.0003955823604555629
-0.0023708429798234613,-0.008742669438127426,-0.012507680645210096,0.0015254483720620968,-3.2111170922029756e-05
-0.0023767769765478414,-0.007846548760599505,-0.0114168101048534,0.005167859606060791,0.0005417599398269719
-0.002373973251516148,-0.006895688870518268,-0.010194165612424113,0.00872034167994222,0.0009881400501389834
-0.002362053205231081,-0.005896652749533226,-0.008875397710186934,0.01208879352093104,0.0009535446480695097
-0.0023407044562054804,-0.004856604491622046,-0.007496450629472028,0.015178542455191268,0.0003298856894682104
-0.002309676801924671,-0.0037832301997662117,-0.006092656460191528,0.01789440421340299,-0.0006421205158781976
-0.0022687766318915145,-0.002684650522064593,-0.004697873250097441,0.02014267040994261,-0.0014953294656583943
-0.0022178592035152285,-0.0015693250133780583,-0.0033436864906559094,0.02183544796443961,-0.001796105668385489
-0.0021568186628885253,-0.0004459494149345654,-0.0020586922713863626,0.02289682822737789,-0.0013803232389196717
-0.0020855771476100218,0.0006766505116376956,-0.0008678804552198217,0.023269162186038694,-0.0004421497974312438
-0.0020040759536527645,0.0017896221952776658,0.00020786390536587003,0.022917149897086944,0.0005552633574341827
-0.0019122720730490414,0.0028841797362004467,0.0011521256654890677,0.02182839294899114,0.0011001545454893122
-0.0018101415380234462,0.003951684344894025,0.0019531831357577634,0.02001132743393749,0.0008937922073594701
-0.0016976878047289426,0.004983714138978307,0.002604091578945709,0.017493530039948177,4.0815843773714284e-05
-0.0015749511206034686,0.005972129714070544,0.003102635822755403,0.014323442238660231,-0.0009450389289190111
-0.0014420153062368558,0.006909141029201922,0.0034511634926323786,0.010576074336920083,-0.00137642291239196
-0.001299011434421864,0.007787375835711219,0.003656307799506526,0.006359771708496747,-0.0007938681223272324
-0.0011461211935303536,0.008599944217682334,0.0037286055896765557,0.0018192346589145322,0.0006873395559412252
-0.0009835836877576671,0.009340492299917036,0.0036820171521753427,-0.002868744474622524,0.0023400879698874367
-0.0008117073377429565,0.010003241986380123,0.003533360260464521,-0.007506726300403621,0.0031961300824800967
-0.0006308851523915612,0.010583019596117519,0.0033016787751891903,-0.011891741898698344,0.0026414773795306458
-0.0004416096418146968,0.01107527975548213,0.0030075708668104656,-0.015829695770197494,0.0008510580356761973
-0.00024448438209869134,0.011476129578156627,0.0026725010714815007,-0.019146521475694865,-0.0012620738494799196
-4.023169390418691e-05,0.011782353869022167,0.002318115885108221,-0.021696251193608233,-0.0025883699579133954
0.00017030227316479422,0.011991438901044624,0.0019655787031789586,-0.023367462311849097,-0.002503851462645163
0.0003861440448121638,0.012101592807653048,0.0016349393584627497,-0.02408879464534398,-0.0012272306337795717
0.0006061917354593904,0.012111763761051999,0.0013445552650163597,-0.023832639698151633,0.0003840684794367264
0.0008292186190890406,0.012021659487436238,0.0011105817807417827,-0.02261551470882826,0.001430064546150428
0.0010538832049490747,0.011831770850843915,0.0009465463600310736,-0.020494723232820717,0.001518275190417741
0.0012787457579061118,0.011543398831334442,0.0008630150963573212,-0.0175626754719247,0.000897954759082292
